ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"32","Huron ISD","32170","Ubly Community Schools","32","Huron","LEA District","Elem thru High School","Rural: Distant","2016","6801208.90","6986551.71","2320495.08","0.00","710.21","72.32","133.00","3.72","1","-7.4","4","-2.73","4","3.31","1","101.73","1.00","34.12","1","34.09","1","0.97","4","-2.72","3","4.68","3"
"13","Calhoun Intermediate School District","13135","Union City Community Schools","12","Branch","LEA District","Elem thru High School","Rural: Distant","2016","10510679.74","10562649.69","1055226.34","0.00","1076.91","142.52","179.51","1.82","2","-4.69","4","-0.49","4","5.81","1","16.42","4.00","10.04","3","10.22","3","1","3","1.8","2","9.57","4"
"79","Tuscola ISD","79145","Unionville-Sebewaing Area S.D.","79","Tuscola","LEA District","Elem thru High School","Rural: Distant","2016","7094854.70","6827249.65","1384912.92","0.00","766.30","78.98","105.15","1.65","3","23.95","2","3.77","2","54.85","4","101.34","1.00","19.52","2","20.43","2","1.04","1","2.43","1","12.81","4"
"82","Wayne RESA","82950","Universal Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2016","6337857.99","5897917.35","3227478.48","0.00","732.00",,"732.00","4.21","1","15.78","2","6.94","1","14.9","3","174.88","1.00","50.92","1","66.06","1","1.07","1","12.67","1",,
"82","Wayne RESA","82982","Universal Learning Academy","82","Wayne","PSA District","Elem thru High School","Suburb: Large","2016","6035060.56","5924866.83","2400106.85","0.00","669.62",,"672.00","2.83","1","4.81","3","1.83","2","14.55","3","150.45","1.00","39.77","1","49.04","1","1.02","2","-6.12","4",,
"82","Wayne RESA","82702","University Preparatory Academy (PSAD)","82","Wayne","PSA District","Elem thru High School","City: Large","2016","16745494.76","16306218.23","3308404.87","0.00","1848.74",,"1861.93","2.71","1","15.31","2","3.04","2",,,"47.77","2.00","19.76","2","20.85","2","1.03","2","0.7","2","-98.51","1"
"82","Wayne RESA","82701","University Preparatory Science and Math (PSAD)","82","Wayne","PSA District","Elem thru High School","City: Large","2016","12744466.05","12367626.05","2993718.96","0.00","1427.31",,"1433.00","3.47","1","14.4","2","3.26","2",,,"57.56","2.00","23.49","1","24.71","1","1.03","2","-0.7","3",,
"50","Macomb ISD","50210","Utica Community Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2016","265058704.83","273178730.37","17910668.09","0.00","28136.46","1878.42","2147.19","1.31","3","-31.19","4","-3.06","4","10.36","2","36.48","3.00","6.76","3","6.58","4","0.97","4","-0.65","3","2.66","3"
"82","Wayne RESA","82430","Van Buren Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2016","48343510.67","47686056.65","8734828.17","0.00","4855.26","2293.16","453.00","2.73","1","8.14","3","1.36","3","13.82","3","51.27","2.00","18.07","2","19.45","2","1.01","2","-3.58","4","6.99","4"
"50","Macomb ISD","50220","Van Dyke Public Schools","50","Macomb","LEA District","Elem thru High School","City: Midsize","2016","29788818.54","29798326.14","3410569.51","0.00","2651.19","1308.47","236.00","1.83","2","-0.28","3","0.1","3","14.65","3","29.59","3.00","11.45","3","11.57","3","1","3","-3.08","3","2.65","3"
"16","Cheb-Otsego-Presque Isle ESD","69040","Vanderbilt Area Schools","69","Otsego","LEA District","Elem thru High School","Rural: Distant","2016","1457919.92","1393799.13","-55429.21","7.00","105.54","176.79","11.85","0.84","4","53.64","1","4.4","1","14","3","43.46","3.00","-3.8","4","-4.04","4","1.05","1","6.09","1","12.25","4"
"70","Ottawa Area ISD","70905","Vanderbilt Charter Academy","70","Ottawa","PSA District","Elem_Middle School","City: Small","2016","4369581.00","4372521.00","40163.00","0.00","452.75",,"452.00","1.06","4","-6.82","4","0.04","4",,,"3.31","4.00","0.92","4","0.92","4","1","3","-3.36","3",,
"38","Jackson ISD","38020","Vandercook Lake Public Schools","38","Jackson","LEA District","Elem thru High School","Suburb: Small","2016","11368745.56","11761424.57","1562595.21","0.00","1200.59","217.25","603.00","1.89","2","-20.08","4","-3.45","4","4.95","1","43.50","3.00","13.74","2","13.59","2","0.97","4","-1.57","3","6.17","4"
"41","Kent ISD","41910","Vanguard Charter Academy","41","Kent","PSA District","Elem_Middle School","City: Small","2016","6357190.00","6374600.00","433528.00","0.00","765.32",,"771.00","1.39","3","-3.86","4","0.26","3",,,"25.63","3.00","6.82","3","6.84","3","1","3","-0.3","2",,
"79","Tuscola ISD","79150","Vassar Public Schools","79","Tuscola","LEA District","Elem thru High School","Town: Distant","2016","11906656.25","11367267.84","1371515.00","0.00","1172.41","293.20","107.00","1.67","3","64.82","1","4.53","1","4.57","1","39.78","3.00","11.52","3","12.33","3","1.05","1","-5.11","4","-2.62","1"
"32","Huron ISD","32650","Verona Township S/D #1F","32","Huron","LEA District","Elem_Middle School","Rural: Distant","2016","262287.01","238827.65","155492.66","0.00","23.00","14.38","17.00","8.63","1","17.77","2","8.94","1",,,"167.37","1.00","59.28","1","66.51","1","1.1","1","-20.69","4","-11","1"
"59","Montcalm Area ISD","59150","Vestaburg Community Schools","59","Montcalm","LEA District","Elem thru High School","Rural: Remote","2016","5752590.59","5828826.49","579259.56","0.00","585.60","121.82","129.50","1.44","3","-11.63","4","-1.33","4","37.97","4","61.21","2.00","10.07","3","10.19","3","0.99","4","-1.72","3","1.85","2"
"39","Kalamazoo RESA","39170","Vicksburg Community Schools","39","Kalamazoo","LEA District","Elem thru High School","Suburb: Midsize","2016","26036362.41","25794650.20","2565225.00","0.00","2669.43","157.03","339.34","1.88","2","10.4","2","2.42","2","13.77","3","12.59","4.00","9.85","3","10.44","3","1.01","2","-0.49","2","2.62","3"
"74","St. Clair County RESA","74912","Virtual Learning Academy of St. Clair County","74","St. Clair","PSA District","Middle_High School","Suburb: Small","2016","1485140.52","1602956.38","1573792.06","0.00","136.86",,"128.84","13","1","-6.96","4","-7.93","4",,,"303.31","1.00","105.97","1","98.18","1","0.93","4","4.69","1","-7.73","1"
"41","Kent ISD","41909","Vista Charter Academy","41","Kent","PSA District","Elem_Middle School","City: Small","2016","7035414.00","7031382.00","19678.00","0.00","757.95",,"762.00","1.02","4","25.77","2","0.06","3",,,"1.01","4.00","0.28","4","0.28","4","1","3","-0.36","2",,
"82","Wayne RESA","82716","Vista Meadows Academy","82","Wayne","PSA District","High School","Suburb: Large","2016","1083793.00","986274.00","329982.00","0.00","114.31",,"112.00","3.08","1","41.95","1","9.64","1",,,"74.56","2.00","30.45","1","33.7","1","1.1","1","9.7","1",,
"82","Wayne RESA","82940","Voyageur Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2016","9348349.00","9727348.00","1761439.00","0.00","1036.91",,"1047.00","2.53","2","-17.71","4","10.49","1","17.24","3","27.44","3.00","18.84","2","21.13","2","0.96","4","-6.86","4",,
"27","Gogebic-Ontonagon ISD","27070","Wakefield-Marenisco School District","27","Gogebic","LEA District","Elem thru High School","Rural: Distant","2016","2979687.49","2918128.39","247450.48","0.00","290.10","60.95","16.00","1.65","3","33.12","1","2.41","2","2.51","1","39.96","3.00","8.3","3","8.6","3","1.02","2","0.57","2","-8.06","1"
"70","Ottawa Area ISD","70901","Walden Green Montessori","70","Ottawa","PSA District","Elem_Middle School","Suburb: Midsize","2016","1564046.98","1591020.37","785120.22","0.00","181.67",,"180.00","6.1","1","-3.32","3","18.5","1","19.58","4","140.92","1.00","50.2","1","62.33","1","0.98","4","8.49","1","4.14","3"
"30","Hillsdale ISD","30080","Waldron Area Schools","30","Hillsdale","LEA District","Elem thru High School","Rural: Remote","2016","2771213.73","2688530.10","165387.37","0.00","276.02","163.61","94.44","1.21","4","99.97","1","3.03","2",,,"60.10","2.00","5.97","4","6.2","4","1.03","2","-11.88","4","-5.48","1"
"41","Kent ISD","41915","Walker Charter Academy","41","Kent","PSA District","Elem_Middle School","Suburb: Large","2016","6085167.00","6085969.00","75590.00","0.00","749.97",,"752.00","1.07","4","-1.05","3","0.18","3",,,"4.47","4.00","1.24","4","1.24","4","1","3","-0.54","3",,
"53","West Shore Educational Service District","64090","Walkerville Public Schools","64","Oceana","LEA District","Elem thru High School","Rural: Remote","2016","3097153.81","3125401.15","398104.29","0.00","288.70","49.00","75.00","1.83","2","-6.63","4","-0.91","4","8.16","2","29.88","3.00","12.85","2","13.12","3","0.99","4","-0.13","2","7.16","4"
"63","Oakland Schools","63290","Walled Lake Consolidated Schools","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2016","157536598.45","157267442.72","9742048.32","0.00","14407.71","648.64","565.00","1.39","3","2.84","3","0.17","3","16.01","3","28.96","3.00","6.18","4","6.23","4","1","3","-2.71","3","1.61","2"
"63","Oakland Schools","63913","Walton Charter Academy","63","Oakland","PSA District","Elem_Middle School","City: Small","2016","7136819.00","7139318.00","25702.00","0.00","802.63",,"803.00","1.02","4","-8.86","4","-0.04","4",,,"1.30","4.00","0.36","4","0.36","4","1","3","0.04","2",,
"50","Macomb ISD","50230","Warren Consolidated Schools","50","Macomb","LEA District","Elem thru High School","City: Midsize","2016","161973167.61","155882161.49","5726145.52","0.00","14744.29","3633.44","1549.51","1.13","4","1669.41","1","3.76","2","32.39","4","54.54","2.00","3.54","4","3.7","4","1.04","1","-1.91","3","-3.27","1"
"50","Macomb ISD","50240","Warren Woods Public Schools","50","Macomb","LEA District","Elem thru High School","City: Midsize","2016","32727075.31","32237661.64","7994541.48","0.00","3256.44","721.15","1151.86","2.58","1","6.52","3","4.18","2","18.84","4","78.86","1.00","24.43","1","26","1","1.02","2","-0.63","3","0.76","2"
"82","Wayne RESA","82970","Warrendale Charter Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2016","6509675.00","6526855.00","63049.00","0.00","732.28",,"718.00","1.06","4","-21.41","4","-0.26","4",,,"3.48","4.00","0.97","4","0.97","4","1","3","2.22","2",,
"82","Wayne RESA","82719","Washington-Parks Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2016","12190865.88","12519545.14","935773.40","0.00","1398.12",,"1400.00","1.59","3","-25.99","4","-2.7","4",,,"3.53","4.00","7.68","3","7.67","3","0.97","4","6.59","1",,
"81","Washtenaw ISD","81903","Washtenaw Technical Middle College","81","Washtenaw","PSA District","High School","Suburb: Large","2016","4596004.23","4549595.89","1914531.44","0.00","590.87",,"591.00","4.74","1","2.48","3","1.01","3",,,"124.83","1.00","41.66","1","42.25","1","1.01","2","10.71","1","5.53","4"
"63","Oakland Schools","63300","Waterford School District","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2016","102348842.00","101072342.00","3277688.00","0.00","9473.87","1649.61","474.73","1.12","4","63.79","1","1.25","3","13.84","3","32.67","3.00","3.2","4","3.3","4","1.01","2","-2.69","3","1.46","2"
"27","Gogebic-Ontonagon ISD","27080","Watersmeet Township School District","27","Gogebic","LEA District","Elem thru High School","Rural: Remote","2016","3202918.54","3535004.69","614540.20","0.00","147.91","2.32","14.00","2.82","1","-35.08","4","-4.83","4","14.4","3","81.76","1.00","19.19","2","18.87","2","0.91","4","-6.91","4","0.15","2"
"11","Berrien RESA","11320","Watervliet School District","11","Berrien","LEA District","Elem thru High School","Town: Fringe","2016","13073837.48","12996964.52","1977453.96","0.00","1439.91","155.56","524.42","2.77","1","4.04","3","0.64","3","9.92","2","26.05","3.00","15.13","2","15.87","2","1.01","2","-0.67","3","2.57","3"
"33","Ingham ISD","33215","Waverly Community Schools","23","Eaton","LEA District","Elem thru High School","Suburb: Large","2016","30060526.64","29713201.09","3670444.16","0.00","2821.65","566.25","731.43","1.92","2","10.45","2","1.49","3","16.29","3","45.99","3.00","12.21","2","12.5","3","1.01","2","1.17","2","1.32","2"
"03","Allegan Area Educational Service Agency","03040","Wayland Union Schools","03","Allegan","LEA District","Elem thru High School","Town: Fringe","2016","29097950.22","28459226.00","2711344.45","0.00","2926.47","583.08","257.40","1.48","3","30.82","2","4.5","1","66.44","4","39.91","3.00","9.32","3","10.6","3","1.02","2","0.52","2","-2.43","1"
"82","Wayne RESA","82160","Wayne-Westland Community School District","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2016","120332086.20","118020099.87","5722352.93","0.00","11596.75","2950.75","889.40","1.27","3","67.79","1","1.98","2","7.21","2","20.61","4.00","4.76","4","4.87","4","1.02","2","-2.45","3","-2.73","1"
"33","Ingham ISD","33220","Webberville Community Schools","33","Ingham","LEA District","Elem thru High School","Town: Fringe","2016","5658229.86","5472225.59","483282.07","0.00","556.02","204.88","116.00","1.44","3","62.57","1","3.58","2","67.71","4","49.42","2.00","8.54","3","9.09","3","1.03","2","-4.78","4","-10.1","1"
"52","Marquette-Alger RESA","52160","Wells Township School District","52","Marquette","LEA District","Elem_Middle School","Rural: Remote","2016","474709.85","296644.43","408044.91","0.00","7.00","9.00",,"16.4","1","77.43","1","41.75","1","2.03","1","489.48","1.00","85.96","1","153.12","1","1.6","1","-46.15","4","-17.49","1"
"63","Oakland Schools","63160","West Bloomfield School District","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2016","64586641.30","59978646.53","5629599.05","0.00","5526.73","399.90","1638.67","1.62","3","451.05","1","7.13","1","26.43","4","34.74","3.00","8.72","3","9.5","3","1.08","1","-3.21","3","-1.11","2"
"72","C.O.O.R. ISD","65045","West Branch-Rose City Area Schools","65","Ogemaw","LEA District","Elem thru High School","Rural: Remote","2016","21267533.08","19615625.39","3903607.32","0.00","2013.30","226.00","122.00","1.65","3","73.36","1","7.82","1","6.75","2","118.93","1.00","18.35","2","21.14","2","1.08","1","-0.17","2","-0.01","2"
"22","Dickinson-Iron ISD","36025","West Iron County Public Schools","36","Iron","LEA District","Elem thru High School","Town: Remote","2016","8012931.43","7836872.93","1907640.82","0.00","844.80","51.74","3.00","2.43","2","10.17","2","3.76","2","4.39","1","102.27","1.00","23.81","1","25.61","1","1.02","2","0.57","2","-0.36","2"
"70","Ottawa Area ISD","70902","West MI Academy of Arts and Academics","70","Ottawa","PSA District","Elem_Middle School","Suburb: Midsize","2016","4106668.03","3864174.72","1485740.33","0.00","484.08",,"480.29","6.38","1","19.5","2","14.19","1","9.82","2","99.33","1.00","36.18","1","44.1","1","1.06","1","8.43","1",,
"41","Kent ISD","41904","West MI Academy of Environmental Science","41","Kent","PSA District","Elem thru High School","Suburb: Large","2016","6252793.71","5742260.94","2201384.53","0.00","688.46",,"688.00","2.32","2","30.19","2","13.14","1",,,"140.47","1.00","35.21","1","42.18","1","1.09","1","4.2","1",,
"70","Ottawa Area ISD","70070","West Ottawa Public School District","70","Ottawa","LEA District","Elem thru High School","Suburb: Small","2016","69936804.50","69958686.12","13251453.98","0.00","6959.58","1980.80","295.59","2.5","2","-0.16","3","-0.03","4","17.79","3","56.81","2.00","18.95","2","19.21","2","1","3","-2.34","3","2.15","3"
"82","Wayne RESA","82959","West Village Academy","82","Wayne","PSA District","Elem_Middle School","City: Small","2016","4776570.36","4434446.56","654914.33","0.00","487.99",,"493.00","2.12","2","127.57","1","7.25","1",,,"15.42","4.00","13.71","2","14.82","2","1.08","1","11.62","1","-33.42","1"
"38","Jackson ISD","38010","Western School District","38","Jackson","LEA District","Elem thru High School","Rural: Fringe","2016","26815868.43","26844097.64","3218738.30","0.00","2934.48","197.12","1014.91","1.88","2","-0.87","3","-0.11","4","28.91","4","32.19","3.00","12","3","12.19","3","1","3","0.25","2","5.51","3"
"82","Wayne RESA","82943","Weston Preparatory Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2016","2800079.00","2798156.00","4619.00","0.00","311.33",,"312.00","1.01","4","71.46","1","0.07","3",,,"3.90","4.00","0.16","4","0.17","4","1","3","6.36","1",,
"82","Wayne RESA","82240","Westwood Community School District","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2016","23772424.11","22591523.47","-1730215.37","8.00","2082.28","867.65","846.88","0.85","4","40.57","1","4.97","1",,,"71.58","2.00","-7.28","4","-7.66","4","1.05","1","-8.44","4","9.25","4"
"25","Genesee ISD","25210","Westwood Heights Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2016","13148081.52","12547595.77","2790759.79","0.00","1362.76","294.47","835.25","3.65","1","27.42","2","4.71","1",,,"47.25","2.00","21.23","1","23.28","1","1.05","1","3.11","1","-0.17","2"
"62","Newaygo County RESA","62090","White Cloud Public Schools","62","Newaygo","LEA District","Elem thru High School","Rural: Distant","2016","9299145.86","9065205.73","1238676.60","0.00","981.17","280.44","37.00","1.49","3","23.28","2","2.52","2","13.82","3","79.30","1.00","13.32","2","13.85","2","1.03","2","2.07","2","2.61","3"
"75","St. Joseph County ISD","75070","White Pigeon Community Schools","75","St. Joseph","LEA District","Elem thru High School","Town: Fringe","2016","7062472.80","7021881.26","1750290.61","0.00","747.64","311.57","96.00","3","1","2.37","3","0.57","3","5.01","1","96.36","1.00","24.78","1","25.15","1","1.01","2","-5.26","4","9.08","4"
"33","Ingham ISD","33906","White Pine Academy","33","Ingham","PSA District","Elem_Middle School","Rural: Distant","2016","651944.33","710785.86","83130.69","0.00","73.47",,"74.00","2.18","2","-41.45","4","-8.85","4","28.73","4","19.96","4.00","12.75","2","16.04","2","0.92","4","-24.68","4",,
"17","Eastern Upper Peninsula ISD","17160","Whitefish Township Schools","17","Chippewa","LEA District","Elem thru High School","Rural: Remote","2016","1333983.93","1042057.06","975105.58","0.00","15.31","9.00","4.00","14.5","1","42.73","1","25.63","1","6.1","1","325.43","1.00","73.1","1","113.25","1","1.28","1","-36.21","4","-11.98","1"
"58","Monroe ISD","58110","Whiteford Agricultural School District of the Counties of Lenawee and Monroe","58","Monroe","LEA District","Elem thru High School","Rural: Fringe","2016","6111591.82","5791400.41","1657040.94","0.00","680.26","87.61","163.00","2.76","1","23.95","2","5.24","1","8.75","2","99.04","1.00","27.11","1","28.9","1","1.06","1","-0.1","2","6.72","4"
"61","Muskegon Area ISD","61240","Whitehall District Schools","61","Muskegon","LEA District","Elem thru High School","Town: Fringe","2016","20683178.60","20692976.36","2139903.10","0.00","2101.68","244.89","245.35","1.36","3","-0.46","3","-0.05","4","17.08","3","74.36","2.00","10.35","3","10.57","3","1","3","0.68","2","-17.7","1"
"81","Washtenaw ISD","81140","Whitmore Lake Public School District","81","Washtenaw","LEA District","Elem thru High School","Suburb: Midsize","2016","10333673.49","9839153.90","712012.16","0.00","849.51","318.62","136.00","1.23","4","227.37","1","4.91","1","25.61","4","74.19","2.00","6.89","3","7.34","3","1.05","1","-9.6","4","3.15","3"
"35","Iosco RESA","35040","Whittemore-Prescott Area Schools","35","Iosco","LEA District","Elem thru High School","Rural: Remote","2016","8311449.87","7938965.26","560125.32","0.00","841.35","167.73","38.00","1.25","4","198.51","1","5.8","1","8.71","2","70.22","2.00","6.74","3","7.46","3","1.05","1","-3.69","4","-9.48","1"
"30","Hillsdale ISD","30902","Will Carleton Charter School Academy","30","Hillsdale","PSA District","Elem thru High School","Rural: Fringe","2016","2673840.00","2621915.00","979714.00","0.00","336.00",,"336.00","11.4","1","5.6","3","9.93","1","7.63","2","73.28","2.00","36.64","1","41.39","1","1.02","2","-1.75","3",,
"41","Kent ISD","41917","William C. Abney Academy","41","Kent","PSA District","Elem_Middle School","City: Midsize","2016","5259979.23","5044333.99","815517.24","0.00","528.67",,"533.00","2.13","2","35.95","1","8.69","1","5.29","1","39.11","3.00","15.5","2","17.3","2","1.04","1","-3.52","4","131.3","4"
"33","Ingham ISD","33230","Williamston Community Schools","33","Ingham","LEA District","Elem thru High School","Town: Fringe","2016","17752656.72","17608358.56","318418.62","0.00","1812.96","169.63","372.08","1.06","4","82.87","1","0.81","3","69.83","4","51.13","2.00","1.79","4","1.86","4","1.01","2","-0.45","2","1.95","3"
"33","Ingham ISD","33909","Windemere Park Charter Academy","33","Ingham","PSA District","Elem_Middle School","Suburb: Large","2016","5942374.00","5937875.00","52479.00","0.00","702.72",,"706.00","1.05","4","9.38","2","0.83","3",,,"3.23","4.00","0.88","4","0.89","4","1","3","-3.23","3",,
"56","Midland County Educational Service Agency","56901","Windover High School","56","Midland","PSA District","High School","City: Small","2016","1306724.91","1299263.62","120035.00","0.00","158.25",,"149.95","1.78","2","6.63","3","0.57","3","1.15","1","10.61","4.00","9.19","3","9.39","3","1.01","2","37","1","-39.65","1"
"16","Cheb-Otsego-Presque Isle ESD","16100","Wolverine Community School District","16","Cheboygan","LEA District","Elem thru High School","Rural: Remote","2016","3022445.48","3099126.46","162659.46","0.00","275.24","89.05","21.98","1.21","4","-32.04","4","-2.45","4","3.25","1","23.97","3.00","5.38","4","5.31","4","0.98","4","-5.59","4","-4.22","1"
"82","Wayne RESA","82365","Woodhaven-Brownstown School District","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2016","47969580.83","48548227.51","1681154.26","0.00","5107.50","1208.23","781.82","1.19","4","-25.61","4","-1.19","4","48.85","4","15.58","4.00","3.5","4","3.52","4","0.99","4","2.44","1","6.59","4"
"25","Genesee ISD","25902","Woodland Park Academy","25","Genesee","PSA District","Elem_Middle School","Suburb: Large","2016","3737661.96","3632495.93","621243.43","0.00","399.13",,"398.00","2.17","2","20.38","2","12.38","1","11.94","3","40.58","3.00","16.62","2","19.67","2","1.03","2","-3.83","4","2.11","3"
"28","Northwest Education Services","28901","Woodland School","28","Grand Traverse","PSA District","Elem_Middle School","Rural: Distant","2016","1723558.71","1656038.47","508601.23","0.00","212.54",,"214.00","35.2","1","15.31","2","6.56","1","14.14","3","50.60","2.00","29.51","1","37.86","1","1.04","1","4.7","1",,
"82","Wayne RESA","82913","Woodward Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2016","5065712.00","5039954.00","1074690.00","0.00","524.66",,"532.00","4.78","1","2.46","3","0.51","3","5.09","1","31.88","3.00","21.21","1","22.47","2","1.01","2","-16.09","4","545.34","4"
"82","Wayne RESA","82170","Wyandotte, School District of the City of","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2016","44831249.98","44970413.56","4366636.65","0.00","4645.13","546.83","1707.15","1.37","3","-3.09","3","0.59","3","15.19","3","63.63","2.00","9.74","3","10.94","3","1","3","-0.61","3","2.34","3"
"41","Kent ISD","41026","Wyoming Public Schools","41","Kent","LEA District","Elem thru High School","City: Small","2016","48114835.07","47672337.28","5176077.38","0.00","4442.73","2074.00","712.25","1.91","2","9.35","2","0.92","3","9.8","2","24.83","3.00","10.76","3","11.51","3","1.01","2","2.1","2","3.43","3"
"74","St. Clair County RESA","74130","Yale Public Schools","74","St. Clair","LEA District","Elem thru High School","Rural: Distant","2016","18319820.80","18379911.69","2121616.02","0.00","1930.21","231.95","214.68","1.83","2","-2.75","3","-0.33","4","10.6","2","36.16","3.00","11.58","3","11.9","3","1","3","-4.53","4","2.98","3"
"39","Kalamazoo RESA","39906","Youth Advancement Academy","39","Kalamazoo","PSA District","Middle_High School","Suburb: Midsize","2016","494859.03","453728.68","90174.74","0.00","44.88",,"42.00","3.82","1","83.86","1","8.31","1",,,"37.89","3.00","18.22","2","19.87","2","1.09","1","-0.47","2",,
"70","Ottawa Area ISD","70350","Zeeland Public Schools","70","Ottawa","LEA District","Elem thru High School","Suburb: Small","2016","57510402.98","59243407.90","2347260.87","0.00","5950.45","725.06","921.29","1.22","4","-42.47","4","-2.76","4","15.57","3","25.19","3.00","4.08","4","4.04","4","0.97","4","0.16","2","3.2","3"
"03","Allegan Area Educational Service Agency","03000","Allegan Area Educational Service Agency  - District created from ISD","03","Allegan","ISD District","Elem thru High School","Town: Distant","2016","6068126.82","6116804.77","959201.72","0.00","146.45",,"146.97","1.73","3","-4.83","4","-0.8","4","7.7","2","88.09","1.00","15.81","2","18.05","2","0.99","4","10.01","1","5.51","3"
"04","Alpena-Montmorency-Alcona ESD","04000","Alpena-Montmorency-Alcona ESD  - District created from ISD","04","Alpena","ISD District","Elem thru High School","Rural: Fringe","2016","2870748.84","2723184.95","1027611.95","0.00","46.00",,"45.50","1.74","3","16.77","2","5.14","1",,,"268.36","1.00","35.8","1","42.42","1","1.05","1","-8","4","-4.3","1"
"08","Barry ISD","08000","Barry ISD  - District created from ISD","08","Barry","ISD District","Elem thru High School","Town: Distant","2016","2245095.58","2273693.50","538659.53","0.00","51.10",,"51.09","1.95","2","-5.04","4","-1.27","4",,,"121.07","1.00","23.99","1","38.24","1","0.99","4","-23.46","4","6.57","4"
"09","Bay-Arenac ISD","09000","Bay-Arenac ISD  - District created from ISD","09","Bay","ISD District","Elem thru High School","Suburb: Small","2016","7525452.78","7702532.71","1777458.08","0.00","368.75",,"355.24","1.28","3","-9.06","4","-2.35","4","26.43","4","177.59","1.00","23.62","1","42.18","1","0.98","4","3.01","1","-0.03","2"
"11","Berrien RESA","11000","Berrien RESA  - District created from ISD","11","Berrien","ISD District","Elem thru High School","Town: Fringe","2016","10468528.46","10128538.33","3110852.78","0.00","381.26",,"381.89","2.36","2","12.27","2","3.25","2",,,"144.85","1.00","29.72","1","45.48","1","1.03","2","1.92","2","-1.05","2"
"12","Branch ISD","12000","Branch ISD  - District created from ISD","12","Branch","ISD District","Elem thru High School","Town: Distant","2016","4961288.21","4896715.58","906859.04","0.00","272.37",,"273.02","2.52","2","7.67","3","1.3","3",,,"62.54","2.00","18.28","2","43.2","1","1.01","2","4.96","1","-3.13","1"
"72","C.O.O.R. ISD","72000","C.O.O.R. ISD  - District created from ISD","72","Roscommon","ISD District","Elem thru High School","Rural: Distant","2016","4593267.67","4579660.12","1468478.00","0.00","80.32",,"80.06","2.1","2","0.94","3","4.26","1",,,"42.95","3.00","31.97","1","71.81","1","1","3","0","2","1.05","2"
"13","Calhoun Intermediate School District","13000","Calhoun Intermediate School District  - District created from ISD","13","Calhoun","ISD District","Elem thru High School","Suburb: Small","2016","16809078.29","16683467.32","2903930.80","0.00","490.92",,"492.61","1.51","3","4.52","3","5.59","1",,,"119.58","1.00","17.28","2","40.98","1","1.01","2","4.57","1","4.63","3"
"15","Charlevoix-Emmet ISD","15000","Charlevoix-Emmet ISD  - District created from ISD","15","Charlevoix","ISD District","Elem thru High School","Town: Remote","2016","5991071.45","6024147.71","1258658.16","0.00","122.95",,"123.78","3.45","1","-2.56","3","-0.55","4",,,"57.93","2.00","21.01","1","32.11","1","0.99","4","-7.17","4","12.16","4"
"16","Cheb-Otsego-Presque Isle ESD","16000","Cheb-Otsego-Presque Isle ESD  - District created from ISD","16","Cheboygan","ISD District","Elem thru High School","Rural: Remote","2016","4405910.77","4352172.33","1443974.13","0.00","117.77",,"119.26","2.89","1","3.87","3","1.22","3",,,"136.10","1.00","32.77","1","46.17","1","1.01","2","-1.29","3","13.65","4"
"18","Clare-Gladwin Regional Education Service District","18000","Clare-Gladwin Regional Education Service District  - District created from ISD","18","Clare","ISD District","Elem thru High School","Rural: Distant","2016","7907553.56","7869297.31","1900142.54","0.00","107.75",,"107.75","3.34","1","2.05","3","1.37","3",,,"100.88","1.00","24.03","1","33.73","1","1","3","5.33","1","6.39","4"
"19","Clinton County RESA","19000","Clinton County RESA  - District created from ISD","19","Clinton","ISD District","Elem thru High School","Rural: Fringe","2016","4499893.66","4392724.98","1051542.76","0.00","191.12",,"188.20","1.66","3","11.35","2","7.89","1","8.3","2","145.42","1.00","23.37","1","37.9","1","1.02","2","2","2","4.2","3"
