ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"75","St. Joseph County ISD","75080","Three Rivers Community Schools","75","St. Joseph","LEA District","Elem thru High School","Town: Fringe","2017","24709562.37","24473234.80","4602226.68","0.00","2625.51","528.60","185.04","2.49","2","5.41","3","0.96","3","36.44","4","55.42","2.00","18.63","2","19.34","2","1.01","2","-2.27","3","1.73","3"
"61","Muskegon Area ISD","61902","Timberland Academy","61","Muskegon","PSA District","Elem_Middle School","Suburb: Midsize","2017","6637380.00","6642943.00","17898.00","0.00","703.05",,"704.00","1.02","4","-23.71","4","-0.08","4",,,"0.96","4.00","0.27","4","0.27","4","1","3","-2","3",,
"82","Wayne RESA","82933","Barack Obama Leadership Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2017","3597461.00","3759230.00","365292.00","0.00","362.33",,"370.00","1.94","2","-30.69","4","-4.5","4",,,"11.21","4.00","10.15","3","10.84","3","0.96","4","5.45","1",,
"28","Northwest Education Services","28010","Traverse City Area Public Schools","28","Grand Traverse","LEA District","Elem thru High School","Town: Remote","2017","92747445.66","93690356.37","5153272.02","0.00","9814.43","1881.17","580.46","1.44","3","-15.47","4","-0.88","4","13.29","3","17.17","4.00","5.56","4","5.52","4","0.99","4","-0.48","3","3.61","3"
"82","Wayne RESA","82155","Trenton Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","28246216.35","28128558.94","4958161.36","0.00","2565.42","354.10","204.82","2.25","2","2.43","3","1.3","3","6.69","2","54.03","2.00","17.55","2","18.17","2","1","3","-3.79","4","1.59","3"
"59","Montcalm Area ISD","59080","Tri County Area Schools","59","Montcalm","LEA District","Elem thru High School","Rural: Distant","2017","19412473.85","19513047.12","2153087.12","0.00","2039.62","574.08","204.53","2.21","2","-4.46","4","0.12","3","6.93","2","8.30","4.00","11.09","3","11.56","3","0.99","4","2.69","1","-0.32","2"
"82","Wayne RESA","82973","Trillium Academy","82","Wayne","PSA District","Elem thru High School","City: Small","2017","5390556.00","5099098.00","1940039.00","0.00","603.32",,"602.00","4.51","1","17.68","2","22.92","1","17.72","4","84.12","1.00","35.99","1","47.16","1","1.06","1","-3.38","4","-53.07","1"
"58","Monroe ISD","58902","Triumph Academy","58","Monroe","PSA District","Elem_Middle School","Rural: Fringe","2017","5984117.00","5987035.00","52539.00","0.00","712.34",,"713.00","1.05","4","-5.26","4","0.24","3",,,"3.16","4.00","0.88","4","0.88","4","1","3","2.88","1",,
"63","Oakland Schools","63150","Troy School District","63","Oakland","LEA District","Elem thru High School","City: Small","2017","146227425.00","143554321.00","24205391.00","0.00","12890.09","369.61","1328.65","2.75","2","12.41","2","1.83","2","9.64","2","45.42","3.00","16.55","2","16.95","2","1.02","2","1.34","2","-0.58","2"
"32","Huron ISD","32170","Ubly Community Schools","32","Huron","LEA District","Elem thru High School","Rural: Distant","2017","7104676.19","6895849.62","2529321.65","0.00","697.78","88.39","140.00","5.01","1","9","2","2.94","2","3.37","1","100.79","1.00","35.6","1","36.96","1","1.03","2","-1.75","3","-4.32","1"
"13","Calhoun Intermediate School District","13135","Union City Community Schools","12","Branch","LEA District","Elem thru High School","Rural: Distant","2017","10366352.35","10520054.86","901526.00","0.00","1067.47","151.73","173.02","1.75","3","-14.57","4","-1.48","4","6.31","1","3.81","4.00","8.7","3","8.65","3","0.99","4","-0.88","3","-2.84","1"
"79","Tuscola ISD","79145","Unionville-Sebewaing Area S.D.","79","Tuscola","LEA District","Elem thru High School","Rural: Distant","2017","7251655.87","7158814.05","1477754.74","0.00","762.62","78.51","113.68","1.87","2","6.7","3","1.28","3","15.17","3","80.19","1.00","20.38","2","20.75","2","1.01","2","-0.48","3","14.04","4"
"82","Wayne RESA","82950","Universal Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2017","6557896.66","6458440.90","3326934.24","0.00","711.31",,"716.00","3.6","1","3.08","3","1.52","3","14.36","3","185.05","1.00","50.73","1","61.06","1","1.02","2","-2.83","3",,
"82","Wayne RESA","82982","Universal Learning Academy","82","Wayne","PSA District","Elem thru High School","Suburb: Large","2017","6238856.66","6268406.67","2370556.84","0.00","681.34",,"686.00","3.24","1","-1.23","3","-0.47","4","14.1","3","128.62","1.00","38","1","44.47","1","1","3","1.75","2",,
"82","Wayne RESA","82702","University Preparatory Academy (PSAD)","82","Wayne","PSA District","Elem thru High School","City: Large","2017","16789588.63","17095090.97","3002902.53","0.00","1808.48",,"1815.00","2.55","2","-9.23","4","-1.49","4",,,"34.82","3.00","17.89","2","18.01","2","0.98","4","-2.18","3",,
"82","Wayne RESA","82701","University Preparatory Science and Math (PSAD)","82","Wayne","PSA District","Elem thru High School","City: Large","2017","13126955.49","13003667.81","3117006.64","0.00","1433.63",,"1440.00","3.59","1","4.12","3","1.37","3",,,"53.00","2.00","23.75","1","24.57","1","1.01","2","0.44","2",,
"50","Macomb ISD","50210","Utica Community Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2017","276842108.80","274056910.88","20695866.01","0.00","27959.94","2032.26","2256.99","1.37","3","15.55","2","1.01","3","12.26","3","40.14","3.00","7.48","4","7.58","4","1.01","2","-0.63","3","0.48","2"
"82","Wayne RESA","82430","Van Buren Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","48828980.67","47515684.86","10048123.98","0.00","4685.42","2347.02","419.00","2.98","1","15.04","2","2.69","2","11.13","3","63.49","2.00","20.58","1","21.73","2","1.03","2","-3.5","4","-2.24","2"
"50","Macomb ISD","50220","Van Dyke Public Schools","50","Macomb","LEA District","Elem thru High School","City: Midsize","2017","30411905.38","29813114.71","4009360.18","0.00","2601.56","1384.43","251.74","2.23","2","17.56","2","2.1","2","57.3","4","25.35","3.00","13.18","3","13.62","3","1.02","2","-1.87","3","-2.88","1"
"16","Cheb-Otsego-Presque Isle ESD","69040","Vanderbilt Area Schools","69","Otsego","LEA District","Elem thru High School","Rural: Distant","2017","1320571.07","1315660.46","-50518.60","8.00","101.83","190.66","10.00","0.88","4","8.86","2","0.37","3","14.3","3","85.22","1.00","-3.83","4","-3.89","4","1","3","-3.52","4","24.85","4"
"70","Ottawa Area ISD","70905","Vanderbilt Charter Academy","70","Ottawa","PSA District","Elem_Middle School","City: Small","2017","4523784.00","4518496.00","45451.00","0.00","454.03",,"456.00","1.07","4","13.17","2","0.12","3",,,"3.62","4.00","1","4","1.01","4","1","3","0.28","2",,
"38","Jackson ISD","38020","Vandercook Lake Public Schools","38","Jackson","LEA District","Elem thru High School","Suburb: Small","2017","11661236.65","12249104.98","974726.88","0.00","1201.96","247.20","602.00","1.72","3","-37.62","4","-5.04","4","29.9","4","11.47","4.00","8.36","3","8.11","4","0.95","4","0.11","2","4.41","4"
"41","Kent ISD","41910","Vanguard Charter Academy","41","Kent","PSA District","Elem_Middle School","City: Small","2017","6476871.00","6499784.00","410615.00","0.00","761.29",,"763.00","1.38","3","-5.29","4","-0.06","4",,,"22.75","4.00","6.34","4","6.34","4","1","3","-0.53","3",,
"79","Tuscola ISD","79150","Vassar Public Schools","79","Tuscola","LEA District","Elem thru High School","Town: Distant","2017","12177301.37","11985938.20","1562878.17","0.00","1164.76","334.13","77.00","2.32","2","13.95","2","1.57","3","4.3","1","16.60","4.00","12.83","3","13.31","3","1.02","2","-0.73","3","3.13","3"
"32","Huron ISD","32650","Verona Township S/D #1F","32","Huron","LEA District","Elem_Middle School","Rural: Distant","2017","253672.94","256470.62","152694.98","0.00","18.00","15.38","13.00","8.22","1","-1.8","3","-1.1","4",,,"184.73","1.00","60.19","1","59.69","1","0.99","4","-21.74","4","2.87","3"
"59","Montcalm Area ISD","59150","Vestaburg Community Schools","59","Montcalm","LEA District","Elem thru High School","Rural: Remote","2017","5921206.88","5891353.00","609113.44","0.00","574.45","131.45","149.40","1.43","3","5.15","3","0.5","3","17.34","4","53.06","2.00","10.29","3","10.53","3","1.01","2","-1.9","3","-14.52","1"
"39","Kalamazoo RESA","39170","Vicksburg Community Schools","39","Kalamazoo","LEA District","Elem thru High School","Suburb: Midsize","2017","27117169.04","27108842.47","2573550.37","0.00","2666.05","213.19","358.56","1.8","3","0.32","3","1.5","3","18.69","4","16.25","4.00","9.49","3","10.2","3","1","3","-0.13","2","2.9","3"
"74","St. Clair County RESA","74912","Virtual Learning Academy of St. Clair County","74","St. Clair","PSA District","Middle_High School","Suburb: Small","2017","1442046.20","1427500.53","1588337.73","0.00","134.72",,"136.84","7.48","1","0.92","3","1.01","3",,,"377.59","1.00","110.14","1","111.27","1","1.01","2","-1.56","3","-18.59","1"
"41","Kent ISD","41909","Vista Charter Academy","41","Kent","PSA District","Elem_Middle School","City: Small","2017","6973352.00","6977137.00","15893.00","0.00","718.88",,"718.00","1.02","4","-19.23","4","-0.05","4",,,"0.85","4.00","0.23","4","0.23","4","1","3","-5.15","4",,
"82","Wayne RESA","82716","Vista Meadows Academy","82","Wayne","PSA District","High School","Suburb: Large","2017","1039712.00","1005106.00","364595.00","0.00","101.39",,"96.00","3.73","1","10.49","2","3.33","2",,,"87.63","1.00","35.07","1","36.31","1","1.03","2","-11.3","4",,
"82","Wayne RESA","82940","Voyageur Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2017","10683051.51","11070689.40","1373802.00","0.00","1177.91",,"1195.00","2.37","2","-22.01","4","13.84","1","15.15","3","15.32","4.00","12.86","3","14.97","2","0.96","4","13.6","1",,
"27","Gogebic-Ontonagon ISD","27070","Wakefield-Marenisco School District","27","Gogebic","LEA District","Elem thru High School","Rural: Distant","2017","3043438.89","2948039.43","342849.94","0.00","291.87","60.88","26.00","2.1","2","38.55","1","3.24","2","2.68","1","43.16","3.00","11.27","3","11.82","3","1.03","2","0.61","2","3.07","3"
"70","Ottawa Area ISD","70901","Walden Green Montessori","70","Ottawa","PSA District","Elem_Middle School","Suburb: Midsize","2017","1626864.06","1737855.04","674129.24","0.00","183.32",,"183.00","5.91","1","-14.14","4","12.62","1","18.81","4","99.29","1.00","41.44","1","48.56","1","0.94","4","0.91","2","2.45","3"
"30","Hillsdale ISD","30080","Waldron Area Schools","30","Hillsdale","LEA District","Elem thru High School","Rural: Remote","2017","2737702.74","2699991.38","203098.73","0.00","258.07","172.05","100.05","1.25","4","22.8","2","1.42","3","5.99","1","77.97","1.00","7.42","4","7.55","4","1.01","2","-6.5","4","18.62","4"
"41","Kent ISD","41915","Walker Charter Academy","41","Kent","PSA District","Elem_Middle School","Suburb: Large","2017","6156850.00","6160185.00","72255.00","0.00","715.78",,"719.00","1.07","4","-4.41","4","0.35","3",,,"4.22","4.00","1.17","4","1.18","4","1","3","-4.56","4",,
"53","West Shore Educational Service District","64090","Walkerville Public Schools","64","Oceana","LEA District","Elem thru High School","Rural: Remote","2017","3208379.90","3259101.57","347382.62","0.00","269.25","58.00","64.00","1.46","3","-12.74","4","-1.51","4","7.74","2","60.04","2.00","10.83","3","11.05","3","0.98","4","-6.74","4","3.56","3"
"63","Oakland Schools","63290","Walled Lake Consolidated Schools","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2017","156569821.61","154705333.83","11606536.07","0.00","14231.11","686.58","605.02","1.49","3","19.14","2","1.19","3","11.45","3","30.66","3.00","7.41","4","7.54","4","1.01","2","-1.22","3","-3.9","1"
"63","Oakland Schools","63913","Walton Charter Academy","63","Oakland","PSA District","Elem_Middle School","City: Small","2017","7330640.00","7331579.00","24763.00","0.00","800.45",,"804.00","1.02","4","-3.65","4","-0.01","4",,,"1.22","4.00","0.34","4","0.34","4","1","3","-0.27","2",,
"50","Macomb ISD","50230","Warren Consolidated Schools","50","Macomb","LEA District","Elem thru High School","City: Midsize","2017","161908266.78","158146331.35","9488080.95","0.00","14406.53","3738.86","1598.05","1.32","4","65.7","1","2.32","2","9.32","2","22.04","4.00","5.86","4","6.06","4","1.02","2","-2.29","3","1.7","3"
"50","Macomb ISD","50240","Warren Woods Public Schools","50","Macomb","LEA District","Elem thru High School","City: Midsize","2017","33079675.62","32664173.60","8410043.50","0.00","3254.69","751.91","1145.56","2.71","2","5.2","3","4.04","2","11.6","3","78.25","1.00","25.42","1","27.13","1","1.01","2","-0.05","2","3.3","3"
"82","Wayne RESA","82970","Warrendale Charter Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2017","6573812.00","6581477.00","55384.00","0.00","716.63",,"715.00","1.05","4","-12.16","4","-0.12","4",,,"3.03","4.00","0.84","4","0.84","4","1","3","-2.14","3",,
"82","Wayne RESA","82719","Washington-Parks Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2017","12875773.86","12606080.34","1205466.91","0.00","1447.20",,"1456.00","1.56","3","28.82","1","2.09","2",,,"13.60","4.00","9.36","3","9.69","3","1.02","2","3.51","1",,
"81","Washtenaw ISD","81903","Washtenaw Technical Middle College","81","Washtenaw","PSA District","High School","Suburb: Large","2017","5304491.81","4791886.92","2427136.33","0.00","664.56",,"665.58","5.71","1","26.77","1","9.66","1",,,"147.22","1.00","45.76","1","50.7","1","1.11","1","12.47","1","-1.82","2"
"63","Oakland Schools","63300","Waterford School District","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2017","100313346.00","98597142.00","4993892.00","0.00","9272.24","1647.46","574.90","1.18","4","52.36","1","1.98","2","14.56","3","54.45","2.00","4.98","4","5.18","4","1.02","2","-2.12","3","0.02","2"
"27","Gogebic-Ontonagon ISD","27080","Watersmeet Township School District","27","Gogebic","LEA District","Elem thru High School","Rural: Remote","2017","3417409.98","3486716.46","545234.22","0.00","139.11","3.84","20.00","2.41","2","-11.28","4","-2.03","4","13.84","3","84.19","1.00","15.95","2","15.97","2","0.98","4","-5.95","4","10.79","4"
"11","Berrien RESA","11320","Watervliet School District","11","Berrien","LEA District","Elem thru High School","Town: Fringe","2017","13386324.51","13369406.73","1994373.78","0.00","1445.88","161.33","533.00","2.28","2","0.86","3","0.18","3","9.69","2","34.51","3.00","14.9","2","15.08","2","1","3","0.41","2","3.66","3"
"33","Ingham ISD","33215","Waverly Community Schools","23","Eaton","LEA District","Elem thru High School","Suburb: Large","2017","31197119.02","30646927.89","4220635.29","0.00","2903.31","546.86","859.05","1.99","2","14.99","2","2.89","2","15.9","3","55.79","2.00","13.53","2","14.22","3","1.02","2","2.89","1","-5.89","1"
"03","Allegan Area Educational Service Agency","03040","Wayland Union Schools","03","Allegan","LEA District","Elem thru High School","Town: Fringe","2017","29240847.81","28717878.88","3234313.38","0.00","2991.59","598.20","283.98","1.66","3","19.29","2","4.27","1","22.63","4","36.49","3.00","11.06","3","12.05","3","1.02","2","2.23","2","1.68","3"
"82","Wayne RESA","82160","Wayne-Westland Community School District","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","123255088.05","116855071.66","12122369.32","0.00","11359.34","3125.32","887.12","1.62","3","111.84","1","5.24","1","6.83","2","36.35","3.00","9.84","3","10.47","3","1.05","1","-2.05","3","-5.34","1"
"33","Ingham ISD","33220","Webberville Community Schools","33","Ingham","LEA District","Elem thru High School","Town: Fringe","2017","5666761.79","5747801.82","402242.01","0.00","544.02","215.36","112.00","1.37","3","-16.77","4","-1.13","4","26.97","4","37.85","3.00","7.1","4","7.18","4","0.99","4","-2.16","3","7.64","4"
"52","Marquette-Alger RESA","52160","Wells Township School District","52","Marquette","LEA District","Elem_Middle School","Rural: Remote","2017","559976.86","386963.97","581057.80","0.00","6.00","10.00",,"19","1","42.4","1","34.66","1","7.92","2","546.69","1.00","103.76","1","210.76","1","1.45","1","-14.29","4","3.76","4"
"63","Oakland Schools","63160","West Bloomfield School District","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2017","62991159.47","60311495.03","8309263.49","0.00","5570.22","443.82","1770.71","2.57","2","47.6","1","4.25","2","17.84","4","29.44","3.00","13.19","3","13.92","3","1.04","1","0.79","2","2.46","3"
"72","C.O.O.R. ISD","65045","West Branch-Rose City Area Schools","65","Ogemaw","LEA District","Elem thru High School","Rural: Remote","2017","20811072.97","19475904.20","5238776.09","0.00","2059.16","250.87","163.00","2.09","2","34.2","1","6.47","1","6.42","2","121.96","1.00","25.17","1","27.69","1","1.07","1","2.28","2","3.55","3"
"22","Dickinson-Iron ISD","36025","West Iron County Public Schools","36","Iron","LEA District","Elem thru High School","Town: Remote","2017","8528823.92","8172747.64","2263717.10","0.00","850.31","58.94","3.00","3.49","1","18.67","2","5.56","1","3.97","1","95.51","1.00","26.54","1","29.16","1","1.04","1","0.65","2","3.41","3"
"70","Ottawa Area ISD","70902","West MI Academy of Arts and Academics","70","Ottawa","PSA District","Elem_Middle School","Suburb: Midsize","2017","4176394.54","3976331.60","1685803.27","0.00","490.42",,"491.05","6.18","1","13.47","2","12.93","1","9.68","2","116.15","1.00","40.37","1","48.68","1","1.05","1","1.31","2",,
"41","Kent ISD","41904","West MI Academy of Environmental Science","41","Kent","PSA District","Elem thru High School","Suburb: Large","2017","6790465.31","6758845.37","2233004.47","0.00","738.74",,"741.00","2.5","2","1.44","3","14.38","1","55.77","4","106.76","1.00","32.88","1","39.65","1","1","3","7.3","1",,
"70","Ottawa Area ISD","70070","West Ottawa Public School District","70","Ottawa","LEA District","Elem thru High School","Suburb: Small","2017","72256019.49","70561778.69","14945693.30","0.00","6843.93","2058.08","318.86","2.95","1","12.79","2","2.34","2","23.41","4","63.52","2.00","20.68","1","21.71","2","1.02","2","-1.65","3","-1.94","2"
"82","Wayne RESA","82959","West Village Academy","82","Wayne","PSA District","Elem_Middle School","City: Small","2017","4720493.91","4543943.15","831465.41","0.00","471.86",,"474.00","2.59","2","26.96","1","3.99","2",,,"29.91","3.00","17.61","2","18.39","2","1.04","1","-3.31","4","7.15","4"
"38","Jackson ISD","38010","Western School District","38","Jackson","LEA District","Elem thru High School","Rural: Fringe","2017","27800506.90","27735542.80","3283702.40","0.00","2915.38","244.70","1075.33","2.05","2","2.02","3","0.23","3","10","2","26.41","3.00","11.81","3","12.15","3","1","3","-0.65","3","0.58","2"
"82","Wayne RESA","82943","Weston Preparatory Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2017","2818135.00","2635051.00","187704.00","0.00","309.20",,"333.00","1.36","3","3963.74","1","6.5","1",,,"7.64","4.00","6.66","4","7.15","4","1.07","1","-0.68","3",,
"82","Wayne RESA","82240","Westwood Community School District","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","22914691.40","21555821.40","-371345.37","9.00","1881.46","979.20","703.58","0.97","4","78.54","1","5.93","1",,,"73.87","2.00","-1.62","4","-1.73","4","1.06","1","-9.64","4","-13.86","1"
"25","Genesee ISD","25210","Westwood Heights Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2017","14417959.21","14447331.79","2761387.21","0.00","1483.89","311.96","957.25","3.04","1","-1.05","3","-0.05","4",,,"38.48","3.00","19.15","2","21.05","2","1","3","8.89","1","9.15","4"
"62","Newaygo County RESA","62090","White Cloud Public Schools","62","Newaygo","LEA District","Elem thru High School","Rural: Distant","2017","9405203.63","9644617.09","999263.14","0.00","955.89","305.96","50.00","1.42","3","-19.33","4","-2.55","4","16.21","3","57.46","2.00","10.62","3","10.39","3","0.98","4","-2.58","3","1.52","3"
"75","St. Joseph County ISD","75070","White Pigeon Community Schools","75","St. Joseph","LEA District","Elem thru High School","Town: Fringe","2017","7344568.57","7117629.39","1977229.79","0.00","775.59","314.68","92.00","3.42","1","12.97","2","3.09","2","4.96","1","95.84","1.00","26.92","1","27.93","1","1.03","2","3.74","1","2.99","3"
"33","Ingham ISD","33906","White Pine Academy","33","Ingham","PSA District","Elem_Middle School","Rural: Distant","2017","639668.03","628839.83","93960.20","0.00","71.50",,"71.50","2.67","2","13.03","2","2.45","2","10.18","2","26.50","3.00","14.69","2","17.11","2","1.02","2","-2.68","3",,
"17","Eastern Upper Peninsula ISD","17160","Whitefish Township Schools","17","Chippewa","LEA District","Elem thru High School","Rural: Remote","2017","1319003.79","1432803.35","861306.02","0.00","30.22","12.00","17.00","8.11","1","-11.67","4","-4.98","4","5.99","1","221.43","1.00","65.3","1","75.83","1","0.92","4","88.88","1","16.21","4"
"58","Monroe ISD","58110","Whiteford Agricultural School District of the Counties of Lenawee and Monroe","58","Monroe","LEA District","Elem thru High School","Rural: Fringe","2017","6666465.40","6484472.44","1839034.96","0.00","729.22","91.25","183.00","3.15","1","10.98","2","2.73","2","7.71","2","91.38","1.00","27.59","1","29.66","1","1.03","2","7.2","1","2.62","3"
"61","Muskegon Area ISD","61240","Whitehall District Schools","61","Muskegon","LEA District","Elem thru High School","Town: Fringe","2017","21631827.65","21424502.19","2347228.56","0.00","2141.11","266.41","269.90","1.41","3","9.69","2","0.96","3","14.01","3","68.56","2.00","10.85","3","11.04","3","1.01","2","1.88","2","6.06","4"
"81","Washtenaw ISD","81140","Whitmore Lake Public School District","81","Washtenaw","LEA District","Elem thru High School","Suburb: Midsize","2017","10747744.41","10434589.97","1025165.98","0.00","840.94","327.58","139.00","1.51","3","43.98","1","3.02","2","41.49","4","51.03","2.00","9.54","3","10.12","3","1.03","2","-1.01","3","-2.06","2"
"35","Iosco RESA","35040","Whittemore-Prescott Area Schools","35","Iosco","LEA District","Elem thru High School","Rural: Remote","2017","8433861.58","8050068.45","943918.45","0.00","795.73","220.53","36.00","1.58","3","68.52","1","5.85","1","8.1","2","58.70","2.00","11.19","3","12.48","3","1.05","1","-5.42","4","1.35","3"
"30","Hillsdale ISD","30902","Will Carleton Charter School Academy","30","Hillsdale","PSA District","Elem thru High School","Rural: Fringe","2017","2543562.00","2618317.00","904959.00","0.00","303.93",,"304.00","6.17","1","-7.63","4","5.16","1","8.11","2","67.44","2.00","35.58","1","38.63","1","0.97","4","-9.54","4",,
"41","Kent ISD","41917","William C. Abney Academy","41","Kent","PSA District","Elem_Middle School","City: Midsize","2017","4902653.92","4796276.62","921894.54","0.00","468.50",,"472.00","2.95","1","13.04","2","7.54","1","5.38","1","32.42","3.00","18.8","2","20.38","2","1.02","2","-11.38","4","691.53","4"
"33","Ingham ISD","33230","Williamston Community Schools","33","Ingham","LEA District","Elem thru High School","Town: Fringe","2017","17947888.65","17941858.84","324448.43","0.00","1808.91","168.25","406.35","1.06","4","1.89","3","0.03","3","35.23","4","43.91","3.00","1.81","4","1.88","4","1","3","-0.22","2","4.58","4"
"33","Ingham ISD","33909","Windemere Park Charter Academy","33","Ingham","PSA District","Elem_Middle School","Suburb: Large","2017","6267403.00","6264936.00","54946.00","0.00","718.74",,"724.00","1.05","4","4.7","3","0.58","3",,,"3.51","4.00","0.88","4","0.88","4","1","3","2.28","2",,
"56","Midland County Educational Service Agency","56901","Windover High School","56","Midland","PSA District","High School","City: Small","2017","1723814.72","1568211.43","275640.00","0.00","193.28",,"186.28","2.09","2","129.63","1","9.03","1","0.87","1","37.79","3.00","15.99","2","17.85","2","1.1","1","22.14","1","-81.39","1"
"16","Cheb-Otsego-Presque Isle ESD","16100","Wolverine Community School District","16","Cheboygan","LEA District","Elem thru High School","Rural: Remote","2017","3000179.46","3085354.97","77483.85","0.00","285.43","70.75","26.00","1.09","4","-52.36","4","-0.69","4","3.17","1","12.48","4.00","2.58","4","2.6","4","0.97","4","3.7","1","13.18","4"
"82","Wayne RESA","82365","Woodhaven-Brownstown School District","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","52064560.13","49653607.40","4092107.09","0.00","5230.19","1211.68","941.93","1.68","3","143.41","1","4.65","1","13.63","3","5.49","4.00","7.86","3","8.26","3","1.05","1","2.4","2","1.82","3"
"25","Genesee ISD","25902","Woodland Park Academy","25","Genesee","PSA District","Elem_Middle School","Suburb: Large","2017","4055864.32","3889181.89","787925.86","0.00","402.72",,"402.00","2.73","2","26.83","1","12.86","1","15.27","3","49.83","2.00","19.43","2","24.6","1","1.04","1","0.9","2","-10.1","1"
"28","Northwest Education Services","28901","Woodland School","28","Grand Traverse","PSA District","Elem_Middle School","Rural: Distant","2017","1747854.18","1780390.21","476064.20","0.00","211.00",,"211.00","19.9","1","-6.4","4","-1.86","4","12.77","3","40.04","3.00","27.24","1","31.4","1","0.98","4","-0.72","3",,
"82","Wayne RESA","82170","Wyandotte, School District of the City of","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","45759056.05","42941519.38","7184173.32","0.00","4709.17","602.39","1791.79","1.68","3","64.52","1","7.5","1","7.39","2","74.96","2.00","15.7","2","17.53","2","1.07","1","1.38","2","2.81","3"
"41","Kent ISD","41026","Wyoming Public Schools","41","Kent","LEA District","Elem thru High School","City: Small","2017","48690233.40","48344246.92","5522063.86","0.00","4319.59","2129.83","730.62","1.88","2","6.68","3","0.71","3","21.58","4","29.61","3.00","11.34","3","12.13","3","1.01","2","-2.76","3","0.87","3"
"74","St. Clair County RESA","74130","Yale Public Schools","74","St. Clair","LEA District","Elem thru High School","Rural: Distant","2017","18042031.73","17807677.88","2355969.87","0.00","1894.41","239.49","239.03","1.93","2","11.05","2","1.3","3","10.39","2","41.23","3.00","13.06","3","13.36","3","1.01","2","-1.85","3","-2.61","1"
"39","Kalamazoo RESA","39906","Youth Advancement Academy","39","Kalamazoo","PSA District","Middle_High School","Suburb: Midsize","2017","419045.00","459163.25","50056.49","0.00","42.83",,"42.00","2.91","1","-44.49","4","-9.57","4",,,"13.69","4.00","11.95","3","10.9","3","0.91","4","-4.57","4",,
"70","Ottawa Area ISD","70350","Zeeland Public Schools","70","Ottawa","LEA District","Elem thru High School","Suburb: Small","2017","63204728.71","61537084.65","4014904.93","0.00","6097.17","762.34","980.26","1.6","3","71.05","1","2.65","2","14.83","3","5.72","4.00","6.35","4","6.91","4","1.03","2","2.47","2","-1.02","2"
"03","Allegan Area Educational Service Agency","03000","Allegan Area Educational Service Agency  - District created from ISD","03","Allegan","ISD District","Elem thru High School","Town: Distant","2017","6202810.14","6007251.25","1154760.61","0.00","137.76",,"146.19","1.79","3","20.39","2","3.15","2","7.22","2","114.54","1.00","18.62","2","22","2","1.03","2","-5.93","4","0.72","3"
"04","Alpena-Montmorency-Alcona ESD","04000","Alpena-Montmorency-Alcona ESD  - District created from ISD","04","Alpena","ISD District","Elem thru High School","Rural: Fringe","2017","3195639.78","3185044.00","1038207.73","0.00","51.10",,"51.10","1.87","2","1.03","3","0.33","3",,,"208.28","1.00","32.49","1","36.58","1","1","3","11.09","1","10.32","4"
"08","Barry ISD","08000","Barry ISD  - District created from ISD","08","Barry","ISD District","Elem thru High School","Town: Distant","2017","2487772.01","2492163.62","534267.92","0.00","49.73",,"49.65","2.35","2","-0.82","3","-0.18","4",,,"83.20","1.00","21.48","1","31.89","1","1","3","-2.68","3","-1.35","2"
"09","Bay-Arenac ISD","09000","Bay-Arenac ISD  - District created from ISD","09","Bay","ISD District","Elem thru High School","Suburb: Small","2017","8078823.91","7824968.89","2031313.10","0.00","344.22",,"339.09","1.46","3","14.28","2","3.14","2","3.88","1","81.03","1.00","25.14","1","47.02","1","1.03","2","-6.57","4","2.65","3"
